DIRECTOR_ID,DIRECTOR,AVG_SCORE
1034465,迪特阿德·库尔斯特,5.8
1301167,华莱士·沃洛达斯基,5.8
1328177,汤姆·艾尔金斯,5.8
1324031,卢庚兑,5.8
1338007,海达,5.8
1315628,陈宝玲 ,5.8
1002875,西村喜广,5.8
1354221,李鸿禾,5.8
1403298,阿赫梅德·坎,5.8
1022587,凯文·史密斯,5.8
1335765,西里尔·弗兰克尔,5.8
1048510,丹尼·德雷文,5.8
1054779,克里斯·卡特,5.8
1393740,陈廖宇,5.8
1013701,约翰·奥特曼,5.8
1404331,张峰,5.8
1404902,丹尼尔·歌德哈伯,5.8
1374286,曼斯·曼斯森,5.8
1347927,中村幻儿,5.8
1322673,梁本熙,5.8
1075692,拉里·柯恩,5.8
1089377,基兰·达西-史密斯,5.8
1322828,田鹏,5.8
1049547,斯蒂芬·金,5.8
1319949,马可·伯格,5.8
1351954,徐芳依,5.8
1405961,罗曼·加夫拉斯,5.8
1032579,卢卡·伯科维奇,5.8
1051017,简·约翰森,5.8
1319443,余允抗,5.8
1021941,维尔日妮·德伯特,5.8
1002831,斯坦·温斯顿,5.8
1335048,克里欧·巴纳德,5.8
1321195,陈子翱,5.8
1051234,渡边一志,5.8
1373842,肖岑,5.8
1400483,城所圣明,5.8
1400633,施雅雅,5.8
1396074,何政,5.8
1319606,布兰登·柯南伯格,5.8
1353087,李云波,5.8
1319646,布鲁诺·福扎尼,5.8
1322117,弗兰克·卡方,5.8
1032665,克里斯蒂安·马康,5.8
1333516,尼古拉斯·彼得森,5.8
1333145,安妮·艾蒙德,5.8
1019463,约翰·吉林,5.8
1392324,安恪温,5.8
1127577,朴重勋,5.8
1049556,艾莎·阿基多,5.8
1028691,汤姆·拉撒路,5.8
1346204,金东濒,5.8
1323299,黄元申,5.8
1332966,杨军,5.8
1274236,秦小珍,5.779999999999999
1291685,克瑞格·麦克林恩,5.775
1054580,博卡·格德斯维特,5.766666666666667
1048341,斯图尔特·格兰德,5.766666666666667
1319128,李尚宇,5.766666666666667
1337896,陈晓雷,5.766666666666667
1333116,金泰昆,5.766666666666667
1036928,艾德亚多·桑奇兹,5.766666666666667
1375320,张骁,5.75
1300726,杰克·维斯特,5.75
1009773,杰弗里·沃克,5.75
1038048,武智铁二 ,5.75
1328185,张柏瑞,5.75
1007193,拉德利·梅茨格,5.75
1316182,赵晔,5.75
1326511,任鹏远,5.75
1345618,路易斯·普瑞托,5.75
1313094,高晓松,5.75
1316547,吴卫东,5.75
1320417,卢夫·兰扬,5.75
1316512,周显扬,5.733333333333333
1302444,贡萨洛·洛佩斯-加列戈,5.733333333333333
1320332,曹建南,5.733333333333333
1316413,龟井亨,5.733333333333333
1289547,罗守耀,5.733333333333333
1025526,谷德昭,5.733333333333333
1280774,彭顺,5.7299999999999995
1328298,山口雄大,5.722222222222222
1274280,黄真真,5.720000000000001
1314745,王光利,5.720000000000001
1318042,刘国权,5.720000000000001
1322869,罗惠德,5.720000000000001
1400238,钟青,5.7
1045758,特雷莎·维拉芙尔德,5.7
1357329,凯文·芒罗,5.7
1277177,帕西·阿米祖加,5.7
1360199,白木啓一郎,5.7
1045682,林常树,5.7
1346089,金廷珉,5.7
1006034,西蒙·海琳德,5.7
1353201,郑健和,5.7
1322209,劳伦斯·洛克,5.7
1009475,雅努什·卡明斯基,5.7
1332058,徐伟,5.7
1275974,鄢钷,5.7
1038021,克里希纳·D·K,5.7
1355175,森川圭,5.7
1357331,杰瑞卡·克莱兰,5.7
1016711,大卫·德科提奥,5.7
1407439,麦灵芝,5.7
1344621,宫木正悟,5.7
1371701,孙诚,5.7
1354805,邹燚,5.7
1336657,蒂尔·克莱纳特,5.7
1280030,弗兰克·凯佩罗,5.7
1362197,金庆炯,5.7
1318931,刘成汉,5.7
1391741,西瓦·科拉塔拉,5.7
1025443,亚历克斯·德·阮泽,5.7
1279576,约翰·卡尔·伯奇勒,5.7
1019621,田丰,5.7
1324167,孙铁,5.7
1321816,中前勇儿,5.7
1315902,于晓阳,5.7
1318672,苗月,5.7
1407441,陈烛昭,5.7
1360647,山本大辅,5.7
1051107,安东尼·拜恩,5.7
1380325,保罗·名士,5.7
1314098,卢克·梅瑟尼,5.7
1189066,乔纳什·亚历山大·阿比,5.7
1320397,吴安和,5.7
1037025,克里斯·纳汉,5.7
1332500,丹尼尔·施密特,5.7
1332501,加布里埃尔·阿布兰特斯,5.7
1317467,林合隆,5.7
1014943,埃德加多·科萨里伊斯基,5.7
1358579,小路紘史,5.7
1404800,刘迪洋,5.7
1380197,孙亮,5.7
1345602,单慧珠,5.7
1338811,埃马纽埃尔·奥斯-德马雷,5.7
1273420,阿坎·萨塔耶夫,5.7
1358514,史蒂文·戈麦斯,5.7
1349394,尹宰久,5.7
1317103,方文山,5.7
1263757,杨修华,5.7
1317079,松尾昭典,5.7
1005571,丹尼·穆尼,5.7
1351353,莱利·斯特恩斯,5.7
1237492,沈月明,5.7
1088351,马克斯·马蒂尼,5.7
1351362,落落,5.7
1292412,尼克·摩尔,5.7
1357840,崔允石,5.7
1220566,凯蒂·阿赛尔顿,5.7
1355927,肖旭琳,5.7
1383613,郑永潮,5.7
1369750,达米恩·马塞,5.7
1018307,罗杰·昆宝,5.7
1333504,金尚浩,5.7
1040505,马克·鲁弗洛,5.7
1333503,赵元熙,5.7
1330081,曹东吾,5.7
1408537,任文,5.7
1378855,崔允锡,5.7
1357841,约翰·卡夫卡,5.7
1001154,奈杰尔·迪克,5.7
1326620,市井昌秀,5.7
1326543,沈达威,5.7
1041659,尼克·帕隆博,5.7
1324256,高则豪,5.7
1390470,拉杰·尼迪莫卢,5.7
1316149,程亮,5.7
1308463,小江,5.7
1289460,何塞·拉蒙·拉斯,5.7
1028490,黑木瞳,5.7
1411804,金正浩,5.7
1292948,吉列尔莫·纳瓦罗,5.7
1010250,山内大辅,5.7
1369751,亚历克西斯·瓦斯布瑞德,5.7
1024616,崔健,5.7
1299383,唐永健,5.7
1320301,哈特姆·科莱切,5.7
1373883,本·扬,5.699999999999999
1319748,尹载然,5.699999999999999
1377367,萩原健太郎,5.699999999999999
1350558,布赖恩·特伦查德·史密斯,5.699999999999999
1014375,徐宝华,5.699999999999999
1364825,绫部真弥,5.699999999999999
1276541,亚历克斯·扎姆,5.699999999999999
1326650,花明,5.699999999999999
1345429,娜塔莉·雷特,5.699999999999999
1028253,法布里斯·度·沃尔斯,5.675
1018559,托尼·基格里奥,5.666666666666667
1318237,关智耀,5.666666666666667
1327639,金扬桦,5.666666666666667
1001955,李作楠,5.666666666666667
1000377,詹妮弗·林奇,5.666666666666667
1010920,林海象,5.666666666666667
1319769,英勉,5.65
1314175,侯亮,5.65
1320055,金炅默,5.65
1318188,郭南宏,5.65
1328686,凯特琳·葛蓓,5.65
1353896,白承和,5.65
1331182,肖洋,5.65
1027437,托德·威廉姆斯,5.65
1331544,约翰·德·贝洛,5.65
1330534,朱家麟,5.65
1025499,杰里·西科里蒂,5.65
1307490,普安农 ,5.633333333333334
1320018,麦咏麟,5.633333333333333
1344765,威廉·考夫曼,5.633333333333333
1315850,钱文锜,5.633333333333333
1300485,渡边武,5.625
1327317,罗马,5.6000000000000005
1344634,耶云哉治,5.6000000000000005
1280599,马楚成,5.6000000000000005
1312860,林孝谦,5.6000000000000005
1018344,马修·布赖特,5.6
1014802,卡里姆·德里迪,5.6
1351376,谢悠,5.6
1019010,罗伯特·英格兰德,5.6
1357541,尹载皓,5.6
1368087,越川道夫,5.6
1356750,盖·埃德温,5.6
1357246,贾斯汀·凯利,5.6
1357204,尹兑容,5.6
1357397,王薇,5.6
1359755,崔英杰,5.6
1018254,布莱德利·沃尔什,5.6
1367957,庄绚维,5.6
1024314,贾尼克·法伊济耶夫,5.6
1016821,费尔南多·迪·莱沃,5.6
1014264,斯科特·斯皮格尔,5.6
1349764,冀佳彤,5.6
1013930,马里奥·范·皮布尔斯,5.6
1349765,文牧野,5.6
1349913,刘国辉,5.6
1354470,阿妮卡·德克尔,5.6
1015410,托尼·克拉维茨,5.6
1354415,文森特·凯斯特鲁特,5.6
1359789,扎克拉瓦·尼尔蒙罗,5.6
1015325,艾丽斯·威诺古尔,5.6
1347587,杰克·西曼斯基,5.6
1015115,张国立,5.6
1350755,云山,5.6
1349111,约翰 V 索托,5.6
1364042,杨苏,5.6
1322629,成家骥,5.6
1331022,盖瑞·肖,5.6
1218158,弗拉德连·芭尔贝,5.6
1384394,杰米·M·达格,5.6
1335973,尹鸿承,5.6
1252540,罗布·康诺利,5.6
1397448,竹内良贵,5.6
1409716,亨利·登翰,5.6
1313053,张蠡,5.6
1384986,纪吉雄,5.6
1331025,斯科特·卡尔维特,5.6
1274282,安迪·菲克曼,5.6
1206807,斯科特·克里斯汀·萨瓦,5.6
1009888,任贤齐,5.6
1319197,柴山健次,5.6
1323067,王菁,5.6
1329858,维希斯·巴哈特,5.6
1329729,西蒙·X·罗斯特,5.6
1323528,张恒,5.6
1323575,窪田崇,5.6
1329142,乔彧,5.6
1329117,何钜宇,5.6
1397817,高政煜,5.6
1194912,Ellen Reid,5.6
1380077,张浩淂,5.6
1050362,卡特·史密斯,5.6
1319424,杨阳,5.6
1050632,弗朗西斯·勒鲁瓦,5.6
1001950,吕列,5.6
1332973,马克西姆·斯韦什尼科夫,5.6
1050595,路易吉·科齐,5.6
1332171,田羽生,5.6
1008343,福田纯,5.6
1317763,史蒂芬·艾略特,5.6
1081335,杰夫·邓巴,5.6
1327465,王宁,5.6
1314489,刘小宁,5.6
1032461,理查德·沙因克曼,5.6
1334413,拉莉察·佩特罗娃,5.6
1118453,林福地,5.6
1002933,迪克·麦斯,5.6
1315802,帕特里克·卢西尔,5.6
1331891,卡尔·瑞奇,5.6
1408234,珍娜·劳伦索,5.6
1320534,韩轶,5.6
1314772,茱莉亚·李,5.6
1323728,陈慧翎,5.6
1399904,黄国睿,5.6
1422415,阿图尔·马尼里卡尔,5.6
1327744,黎志,5.6
1378391,桑林,5.6
1280564,陈大明,5.6
1389720,杨浩烨,5.6
1342262,理查德·柯森·史密斯,5.6
1027958,维克·阿姆斯特朗,5.6
1418767,弗兰克·里比埃尔,5.6
1000296,艾伦·休斯,5.6
1340135,葛水英,5.6
1298282,本·斯塔森,5.6
1289726,罗伯特·莱加托,5.6
1324576,禾家,5.6
1303080,迈克尔·巴塞特,5.6
1377529,张键,5.6
1297525,舒琪,5.6
1391011,汤浅弘章,5.6
1327604,董润年,5.6
1328756,约翰·卢森霍普,5.6
1276494,埃利奥·基罗加,5.6
1028176,马特奥·希尔,5.6
1419999,伊凡·舒尔霍夫茨基,5.6
1388520,哈斯拉夫·杜卢尔,5.6
1041886,纳迪娜·特兰蒂尼昂,5.6
1293972,布莱德利·帕克,5.6
1055127,赫苏斯·佛朗哥,5.59
1311744,全宰洪,5.575
1275554,张一白,5.571428571428571
1325013,李光国,5.550000000000001
1326229,迈克尔·泰兹,5.550000000000001
1193556,亚伦·卡茨,5.55
1049815,罗伯特·本·加兰特,5.55
1348487,林大雄,5.55
1029312,堀江庆,5.55
1347696,加藤义一,5.55
1025476,钱嘉乐,5.55
1330096,哈维尔·鲁伊斯·卡尔德拉,5.55
1322241,王振仰,5.55
1323634,潘镜丞,5.55
1324740,刘国伟,5.55
1053400,杨博,5.55
1000252,约翰·斯托克韦尔,5.544444444444444
1341227,爱迪生,5.533333333333334
1317674,马志宇,5.533333333333334
1014131,达伦·林恩·鲍斯曼,5.533333333333334
1367213,布兰登·克雷默,5.5
1319623,凯文·布瑞,5.5
1327032,Tanwarin Sukkhapisit,5.5
1354707,本·布莱恩,5.5
1326535,史黛西·帕松,5.5
1033585,中山裕介,5.5
1033402,阿兰·葛斯彭纳,5.5
1387734,德鲁·林特,5.5
1354708,克里斯·布莱恩,5.5
1041991,大卫·J·伯克,5.5
1325531,王仁里,5.5
1326419,黄树棠,5.5
1320284,李伟,5.5
1005424,埃里克·布罗斯,5.5
1005197,亨利·雅格洛,5.5
1390397,李韩昱,5.5
1322698,吴祖云,5.5
1036630,浅野忠信,5.5
1367960,庄景燊,5.5
1351490,薛彦东,5.5
1322383,黄智亨,5.5
1367810,李成泰,5.5
1325496,王乐涛,5.5
1325497,许益华,5.5
1325526,王珮华,5.5
1041945,罗尔夫·彼得·卡尔,5.5
1320626,刘可欣,5.5
1331633,丹尼尔·谢克特,5.5
1023169,玛丽娜·德·范,5.5
1325895,光武藏人,5.5
1326359,李炯楷,5.5
1050014,中村狮童,5.5
1041414,让·洛林,5.5
1316609,刘一君,5.5
1318926,王晓民,5.5
1000571,徐静蕾,5.5
1303267,托亚·弗莱瑟,5.5
1303424,南棋雄,5.5
1339108,朱子奇,5.5
1339003,Manussa Vorasingha,5.5
1010110,托马斯·雅恩,5.5
1413873,曹锡贤,5.5
1306154,查尔斯·德·劳氏里卡,5.5
1345724,曹溱模,5.5
1380392,叶曦,5.5
1359704,乔·林奇,5.5
1338292,傅燕,5.5
1337534,乔纳森·米洛特,5.5
1337533,加里·穆利昂,5.5
1359351,朴范秀,5.5
1412319,古斯塔沃·埃尔南德斯,5.5
1309082,提瓦·马泰松,5.5
1415491,阿迪蒂亚·达尔,5.5
1360555,克劳迪奥·法,5.5
1025362,布鲁诺·马泰,5.5
1027945,让-马克·巴尔,5.5
1292637,欧伦·穆弗曼,5.5
1290162,刘家荣,5.5
1343112,苗炜,5.5
1342692,谢升皓,5.5
1288033,肯尼斯·凯恩斯,5.5
1377673,格雷戈·毕晓普,5.5
1419877,艾尔弗雷德·希梅诺,5.5
1296943,弗雷德里克·施恩多弗,5.5
1341611,约翰·莫洛斯基,5.5
1341585,安里麻里,5.5
1298762,司徒慧焯,5.5
1283395,关信辉,5.5
1014759,弗兰克·韦斯蒂,5.5
1281582,马克·卡伦,5.5
1280547,安东尼奥·查瓦里亚斯,5.5
1318836,卡洛堤·奈金塔隆,5.5
1309571,派特·凯利,5.5
1149104,克里斯蒂安·塔夫德鲁普,5.5
1014492,达伦·斯坦,5.5
1032940,郑中基,5.5
1401312,大卫·贝里,5.5
1355625,亚当·辛德勒,5.5
1347929,福冈芳穂,5.5
1318067,龚艺群,5.5
1333629,娜塔莉亚·梅尔库洛娃,5.5
1333630,阿列克谢·丘波夫,5.5
1356072,尹俊迥,5.5
1406460,史蒂夫·安德森,5.5
1121332,杰拉德·迈克库劳奇,5.5
1411623,陈子文,5.5
1315043,冯海涛,5.5
1408426,简·麦克高文,5.5
1370760,张立衍,5.5
1268472,王天尉,5.5
1009747,金·沙比荣,5.5
1221411,乔宛卡·默克维克,5.5
1409245,马赞·哈立德,5.5
1346075,李叙,5.5
1313275,朱时茂,5.5
1411552,张伟国,5.5
1259757,李嘉,5.5
1274295,柳云龙,5.5
1312098,Chatchai Katenut,5.5
1272960,圣·文森特,5.5
1313093,张亚东,5.5
1314569,滕华涛,5.475
1289819,梁普智,5.475
1323009,古泽健,5.471428571428571
1319758,江澄,5.466666666666666
1050331,史蒂文·R·蒙若尔,5.466666666666666
1280442,陈国辉,5.466666666666666
1351701,莎拉·罗泰拉,5.45
1001097,瑞德·穆拉诺,5.45
1274247,潘长江,5.45
1090067,保罗·埃瑟里奇,5.45
1000947,史蒂夫·巴克,5.45
1033108,艾瑞克·贝斯纳,5.45
1333698,卡拉多克·詹姆斯,5.45
1320952,张加贝,5.449999999999999
1348501,张秉坚,5.449999999999999
1327875,鲁斯兰·巴里特策尔,5.449999999999999
1038428,刘观伟,5.444444444444445
1280419,陈勋奇,5.4399999999999995
1340797,内藤瑛亮,5.433333333333334
1289308,林爱华,5.433333333333333
1343839,托马斯·戴利,5.4
1348970,何志强,5.4
1046845,帕斯卡·莫莱利,5.4
1277566,罗宾·奥贝尔,5.4
1033674,桥本以藏,5.4
1416296,迈克尔·S·奥赫达,5.4
1277966,大卫·巴雷特,5.4
1037334,乔·阿希恩,5.4
1002664,杰伊·巴鲁切尔,5.4
1302029,杨超,5.4
1413223,金圣基,5.4
1319073,雷磊,5.4
1014651,Ovidio G. Assonitis,5.4
1353562,金关秋吉,5.4
1364959,文森特·玛斯索尔,5.4
1037578,扎克拉尔斯·库纳克,5.4
1048363,达雷尔·鲁特,5.4
1357899,吕惠洲,5.4
1274699,赵宝刚,5.4
1324414,刘抒鹃,5.4
1357635,本杰明·布鲁尔,5.4
1000499,伊莎贝尔·科赛特,5.4
1323693,铃木收,5.4
1320096,鲁伯特·桑德斯,5.4
1037273,张家辉,5.4
1014620,卡塔林·米图雷斯库,5.4
1305573,邵丹,5.4
1309573,龙毅,5.4
1353041,纳塔·阿格拉奇,5.4
1395203,X导演,5.4
1384965,项秋良,5.4
1322252,姬雨,5.4
1345904,郑允秀,5.4
1028751,朱利叶斯·R·纳索,5.4
1384967,项河生,5.4
1322407,侯永财,5.4
1002838,肯·杜肯,5.4
1332656,丽兹·加西亚,5.4
1008070,基努·里维斯,5.4
1275769,孙立军,5.4
1410583,李卓斌,5.4
1380041,汪洋,5.4
1274260,科特·维莫,5.4
1043003,加斯帕·霍尔腾,5.4
1322657,毛坚,5.4
1354240,李万兴,5.4
1303380,一尾直树,5.4
1328459,赵善恒,5.4
1378255,帕诺斯·科斯马图斯,5.4
1014747,乔恩·克劳兹,5.4
1337085,张若以,5.4
1001235,蒂姆·伯斯塔,5.4
1054434,安东尼·霍普金斯,5.4
1032734,卡斯珀·巴福德,5.4
1345903,陆天华,5.4
1328061,孟浩军,5.4
1357057,金镇煌,5.4
1334519,马库斯·亚当,5.4
1378135,宋敏烨,5.4
1359216,梁栋,5.4
1350901,翟义祥,5.4
1333693,表民洙,5.4
1315638,杨蕊,5.4
1295135,埃里克·拉多姆斯基,5.4
1158179,Louis Soulanes,5.4
1133420,阿布内尔·帕斯托尔,5.4
1011513,文章,5.4
1327847,金秀玹,5.4
1370257,许博,5.4
1128712,安东尼奥·奈格列,5.4
1060430,马修·阿诺德,5.4
1356747,凯尔·赖德奥特,5.4
1325675,奉万大,5.4
1178991,大卫·科尔,5.4
1421105,莱奥·施尔曼,5.4
1357634,亚历克斯·布鲁尔,5.4
1353780,罗冬,5.4
1101152,柯俊雄,5.4
1009507,阿齐瓦·高斯曼,5.4
1285166,克里斯·格拉克,5.4
1318447,曾晋为,5.4
1325104,束焕,5.4
1364621,辻本贵则,5.4
1367522,谭新源,5.4
1367534,伍国成,5.4
1335266,章笛沙,5.4
1377341,蔡明,5.4
1325478,哈磊,5.4
1355691,米格尔·兰索,5.4
1289501,楼南光,5.4
1364563,笠浦友爱,5.4
1293478,林·奥汀,5.4
1320827,甄栢荣,5.4
1316030,杨弋枢,5.4
1036331,乔·达马托,5.3999999999999995
1275004,叶伟民,5.38125
1275121,邹凯光,5.375
1354042,村上贤司,5.366666666666667
1317439,柯孟融,5.366666666666667
1318272,宋江波,5.366666666666667
1318295,李公乐,5.366666666666667
1323628,赵小溪,5.36
1037054,鲁巴·纳达,5.35
1329113,马系海,5.35
1346446,朴济铉,5.35
1032977,阿伦·A·戈尔德施泰因,5.35
1110574,布鲁斯·拉布鲁斯,5.35
1009809,斯科特·维普,5.35
1054247,查尔斯·班德,5.35
1000599,唐·迈克尔·保罗,5.325
1280632,钟少雄,5.306666666666667
1320825,孔令晨,5.300000000000001
1291776,胡玫,5.300000000000001
1028697,乔纳森·格拉泽,5.3
1231654,阿格涅什卡·斯莫琴斯卡,5.3
1118167,梁家辉,5.3
1366909,内片辉,5.3
1317606,何文超,5.3
1035177,丹·伯克,5.3
1407348,黄少俊,5.3
1334946,黄璜,5.3
1023610,扎克·帕克,5.3
1314395,张承,5.3
1355490,帕梅拉·罗曼诺夫斯基,5.3
1001720,德米特里·菲克斯,5.3
1348711,林庆洙,5.3
1313904,本杰明·德·拉杰特,5.3
1249410,艾伦·杰伊·罗姆,5.3
1410658,李·克罗宁,5.3
1359197,许飞青,5.3
1399609,乔西·贝克,5.3
1336076,杨顺清,5.3
1358515,杰森·克拉夫奇克,5.3
1033068,马里加·路易斯·瑞恩,5.3
1399606,乔纳森·贝克,5.3
1308998,彼得·汤普曼,5.3
1354196,刘潘,5.3
1050720,雅各布·韦伯,5.3
1365494,特拉维斯·奥茨,5.3
1380702,罗伯特·奥尔森,5.3
1312083,塞巴斯蒂安·席尔瓦,5.3
1332222,夏比·莫利亚,5.3
1399860,西海谦一郎,5.3
1396764,姚学,5.3
1347645,炜烈,5.3
1393564,伊莎贝拉·爱卡洛芙,5.3
1275790,水落礼,5.3
1276529,玛丽·兰伯特,5.3
1392513,汤姆·德努奇,5.3
1303212,迪埃德里克·范·罗伊詹,5.3
1285985,半野喜弘,5.3
1325659,沈沁源,5.3
1379516,侯国涛,5.3
1329249,列宁·希瓦姆,5.3
1277432,Pascal Arnold,5.3
1325604,侯克明,5.3
1328176,伊莲娜·卡泰特,5.3
1005326,盖·费尔兰德,5.3
1323824,路云飞,5.3
1278161,斯图尔特·贝亚蒂耶,5.3
1349572,李萍萍,5.3
1037643,司徒永华,5.3
1297489,筱崎诚,5.3
1391288,许文琦,5.3
1041232,杰克·普罗特尼克,5.3
1320828,张海靖,5.3
1279913,丹尼尔·卡尔帕索罗,5.3
1351655,安竹间,5.3
1027972,艾威·勒纳,5.3
1325032,Ashim Ahluwalia,5.3
1341777,斯科特·邓恩,5.3
1351581,孙亮,5.3
1296434,威廉·萨克斯,5.3
1322488,马科斯·爱默生,5.3
1364154,崔宇成,5.3
1353712,李运杰,5.3
1363796,金德洙,5.3
1376413,张文龙,5.3
1365419,高峰,5.3
1353619,吉田浩太,5.3
1012557,井口升,5.3
1359735,宫胁亮,5.3
1316655,席然,5.3
1321386,唐木希浩,5.3
1023255,埃洛瑞·埃卡伊姆,5.3
1038581,罗德·布莱克赫斯特,5.3
1306060,达米恩·丹特·韦恩斯,5.3
1326819,维罗妮卡·弗兰茨,5.3
1039655,吉·马利克·林顿,5.3
1362385,乔纳森·贝克,5.3
1327958,毛小睿,5.3
1345546,刘鸿志,5.3
1352851,格雷戈里·普罗金,5.3
1359974,赛佛林·费奥拉,5.3
1344679,温河,5.3
1319439,白石晃士,5.271428571428571
1327717,邢树民,5.266666666666667
1050208,乔·斯万博格,5.266666666666667
1322424,李妮,5.266666666666667
1305426,刘信义,5.26
1289067,古桑,5.25
1164396,罗伯特·扬,5.25
1301574,袁祥仁,5.25
1319158,吕小龙,5.25
1307461,王毓雅,5.25
1322001,朱枫,5.25
1050798,甘国亮,5.25
1275114,江平,5.25
1170563,维克特·加西亚,5.233333333333333
1275174,刘奋斗,5.233333333333333
1314710,徐克,5.225
1027452,缇·威斯特,5.225
1275277,黄百鸣,5.2
1336988,戈日泰,5.2
1411625,李康贤,5.2
1012682,奥斯卡·L·科斯托,5.2
1309231,朱利叶斯·拉姆齐,5.2
1211661,坂口拓,5.2
1362242,李杰,5.2
1316127,张番番,5.2
1306918,朱莉·安妮·罗宾逊,5.2
1112770,迈克·赫斯特,5.2
1274570,秦煌,5.2
1103525,杰西·约翰逊,5.2
1274556,于荣光,5.2
1374581,萨拉·戴格-尼克松,5.2
1358537,堀内博志,5.2
1365685,托丽可,5.2
1015932,鲁伯特·哈维,5.2
1360830,西谷真一,5.2
1357574,祁又一,5.2
1364943,皮帕·比安科,5.2
1280469,常光希,5.2
1358170,迈克尔·奥谢,5.2
1378079,李南,5.2
1335991,彭飞,5.2
1336155,艾娃·德约列,5.2
1304339,米拉帕·扎韦里,5.2
1302864,安德烈斯·M·科佩尔,5.2
1285513,埃斯特·格隆恩伯恩,5.2
1178341,瑞恩·皮尔斯·威廉姆斯,5.2
1362085,杨小朴,5.2
1362086,郑晓佳,5.2
1341939,李德威,5.2
1299349,菲尔 蒂贝特,5.2
1359201,金·法伦特,5.2
1347697,桥口卓明,5.2
1321599,高飞,5.2
1321681,秦建日子,5.2
1402650,阿列克山大·博古斯拉夫斯基,5.2
1032738,萨姆·佛斯特伯,5.2
1325198,刘全玮,5.2
1328438,王金明,5.2
1328458,戚家基,5.2
1019343,杜汶泽,5.2
1045596,萨沙·本奈特,5.2
1393864,金光福,5.2
1019379,埃内斯托·迪亚兹·埃斯皮诺萨,5.2
1006503,那须博之,5.2
1041340,斯蒂芬·E.德·索萨,5.2
1331443,玛姬·凯瑞,5.2
1041480,乔·伯灵格,5.2
1390947,锄田正义,5.2
1033060,马克·罗珀,5.2
1019533,哈维-皮埃尔·古斯塔夫,5.2
1324103,于胜军,5.2
1353108,麦克斯·亚当斯,5.2
1328942,米奇·格雷泽,5.2
1042265,史蒂夫·巴尼特,5.2
1007189,小田切让,5.2
1323614,方军,5.2
1330058,南希·佛罗伦萨·萨瓦尔,5.2
1319654,张森,5.2
1023725,保罗·萨纳耶夫,5.2
1319768,朱敏江,5.2
1019769,马里奥·格里亚绰,5.2
1402651,弗朗西斯科·钦奎马尼,5.2
1049501,伊德里斯·艾尔巴,5.2
1327892,爱丽丝·洛维,5.2
1350393,青松,5.2
1350394,史学刚,5.2
1316775,韩志,5.2
1321596,郑宁,5.2
1321465,金正旭,5.2
1317194,唐丹,5.2
1353425,于长江,5.2
1032717,约瑟夫·韩,5.2
1274979,肖央,5.199999999999999
1308985,钟智行,5.199999999999999
1325735,回宇,5.199999999999999
1275227,郑伟文,5.175
1346357,丁楚信,5.166666666666667
1050861,杰森·伯格,5.166666666666667
1355710,罗克珊·本杰明,5.166666666666667
1280638,麦子善,5.166666666666667
1336291,黄靖华,5.15
1321164,李海蜀,5.133333333333334
1276884,安兵基,5.119999999999999
1332051,罗尼·汤普森,5.1000000000000005
1038710,柴田一成,5.1000000000000005
1391468,瓦桑·巴拉,5.1
1369277,张之钰,5.1
1041935,艾米丽·哈金斯,5.1
1293963,朴起镛,5.1
1397028,金光勋,5.1
1000928,大卫·M·罗森索,5.1
1399018,崔武妍,5.1
1328785,陈双印,5.1
1346088,郑永培,5.1
1398786,王万东,5.1
1290969,亚当·马库斯,5.1
1339804,奥图·巴瑟赫斯特,5.1
1319766,金泰勋,5.1
1363942,金成旭,5.1
1359284,宋闵奎,5.1
1010178,贾马里·赫兰德,5.1
1412524,聂运兴,5.1
1050323,迈克尔·费法,5.1
1290884,艾米·坎安·曼,5.1
1294410,J·T·佩蒂,5.1
1041824,哈里斯·古德伯格,5.1
1281716,安加·德尔门斯,5.1
1286101,柯克·哈里斯,5.1
1024362,赖安·塞奇,5.1
1381972,上田笃司,5.1
1325634,马玉辉,5.1
1419553,欧谭凯,5.1
1328036,皮亚潘·秋贝绮,5.1
1335629,亚当•梅森,5.1
1041264,杰各·曼德拉,5.1
1196761,史蒂夫·奥拉姆,5.1
1000170,理查德·凯利,5.1
1341978,郑崇炘,5.1
1382012,李宗泰,5.1
1408868,基尔·伯罗斯,5.1
1397250,李百龄,5.1
1033039,蒂莫·罗斯,5.1
1338391,玛丽·蒙日,5.1
1045841,查尔斯·罗伯特·卡纳,5.1
1335899,任鹏,5.1
1335838,王丹,5.1
1378261,达米恩·鲍尔,5.1
1318716,赵小僮,5.1
1397026,尼古拉斯·邦纳,5.1
1327529,皮查农·塔玛杰拉,5.075
1328171,施屹,5.066666666666666
1275453,路西尔.维纶泰恩,5.066666666666666
1332644,周隼,5.050000000000001
1303680,本杰明·罗切尔,5.050000000000001
1355929,林子皓,5.050000000000001
1309169,乔希·C·沃勒,5.050000000000001
1327566,夏秀轩,5.05
1348057,哈文,5.05
1334823,马克·杨,5.05
1318442,鲁坚,5.033333333333334
1351030,张涛,5.0
1327156,徐程,5.0
1326743,金豪俊,5.0
1040654,大卫·莫斯科,5.0
1040775,布伦特·柯里根,5.0
1364162,黄成旭,5.0
1396598,王以立 ,5.0
1327986,李晓华,5.0
1388557,阿克塞尔·彼得森,5.0
1275626,刘晓光,5.0
1322255,罗伯特·里伯曼,5.0
1396597,叶伟青 ,5.0
1324756,蔡心,5.0
1305724,李杨,5.0
